FragID	X	Y	CeMM	Highlight	MW	HBD	HBA	cLogP	Heteroatoms	Rings	Rot. Bonds	Aromatic Bonds	Acidic Groups	Basic Groups	Atomic Polarizability
O1313	-31.40639	-0.76994216	0	0											
O1314	-33.71484	2.476065	0	0											
O1315	-31.16715	7.640794	0	0											
O1316	-34.32627	0.8039847	0	0											
O1317	-31.283945	7.302746	0	0											
O1318	10.779696	0.978969	0	0											
O1319	-33.446922	2.5001018	0	0											
O1320	-29.386148	0.21504125	0	0											
O1321	-36.323917	-5.502766	0	0											
O1322	-31.490845	9.754238	0	0											
O1323	-31.591219	1.0165342	0	0											
O1324	-30.197523	-0.27399734	0	0											
O1325	-2.3505325	2.5107927	0	0											
O1326	7.802614	8.748794	0	0											
O1327	14.219168	-1.775351	0	0											
O1328	-29.647991	-1.3479426	0	0											
O1329	-3.5655427	1.4711018	0	0											
O1330	-32.968117	2.1660633	0	0											
O1331	50.36133	30.190456	0	0											
O1332	-29.733135	0.16818506	0	0											
O1333	10.820485	8.511192	0	0											
O1334	5.4803333	9.123314	0	0											
O1335	-31.923656	7.068897	0	0											
O1336	-32.972473	0.6427611	0	0											
O1337	-28.11592	12.700628	0	0											
O1338	14.050182	23.726797	0	0											
O1339	-0.08549441	-14.1494	0	0											
O1340	1.2680901	-14.743086	0	0											
O1341	8.411447	2.9112828	0	0											
O1342	0.4464188	-14.629177	0	0											
O1343	13.463024	30.007702	0	0											
O1344	-31.519167	-0.6061627	0	0											
O1345	8.1845	2.941945	0	0											
O1346	1.3045255	2.0595367	0	0											
O1347	1.5866116	2.3034704	0	0											
O1348	-31.24135	-0.8426586	0	0											
O1349	4.302113	0.9532789	0	0											
O1350	10.763008	2.5775993	0	0											
O1351	10.254472	2.3240902	0	0											
O1352	5.5108852	9.185927	0	0											
O1353	4.9068427	0.99525934	0	0											
O1354	-31.214214	7.231427	0	0											
O1355	10.035954	1.588206	0	0											
O1356	-35.21809	6.3977094	0	0											
O1357	-32.772125	4.7056904	0	0											
O1358	7.696398	8.879053	0	0											
O1359	-31.004198	7.6031156	0	0											
O1360	-31.170263	0.31361088	0	0											
O1361	-31.065424	-0.09916006	0	0											
O1362	-33.528984	2.7527373	0	0											
O1363	-31.224272	0.40718088	0	0											
O1364	-0.760648	2.4067416	0	0											
O1365	-3.8042583	1.6085885	0	0											
O1366	1.2873907	1.830416	0	0											
O1367	-3.9717672	2.842596	0	0											
O1368	-47.093884	5.192461	0	0											
O1369	36.056107	-20.54232	0	0											
O1370	-48.796967	6.5669837	0	0											
O1371	5.0698295	-28.330631	0	0											
O1372	5.1175404	-28.233377	0	0											
O1373	-0.48084876	-31.913677	0	0											
O1374	-49.66858	8.982163	0	0											
O1375	-0.7347008	-37.673122	0	0											
O1376	-46.262684	4.2684093	0	0											
O1377	8.520999	-6.695444	0	0											
O1378	9.373703	-5.357233	0	0											
O1379	35.65396	-22.880682	0	0											
O1380	27.231089	-0.9546313	0	0											
O1381	32.72223	33.0094	0	0											
O1382	32.02477	34.312054	0	0											
O1383	16.758673	22.347288	0	0											
O1384	-1.726772	-29.196438	0	0											
O1385	29.079529	-14.448358	0	0											
O1386	2.6885424	-33.393173	0	0											
O1387	20.975536	-26.871786	0	0											
O1388	36.79899	-13.964536	0	0											
O1389	-50.04674	5.7524257	0	0											
O1390	37.390125	-15.155648	0	0											
O1391	36.935604	-20.322145	0	0											
O1392	-1.0700825	-37.00365	0	0											
O1393	-41.586575	7.986194	0	0											
O1394	38.811943	-19.68412	0	0											
O1395	25.089588	-14.448185	0	0											
O1396	34.15722	-16.347195	0	0											
O1397	11.263836	-5.130454	0	0											
O1398	-3.980707	3.0748532	0	0											
O1399	-32.211742	0.06882932	0	0											
O1400	4.7891045	9.117944	0	0											
O1401	0.4526871	4.813298	0	0											
O1402	0.097651295	4.43296	0	0											
O1403	1.2374518	2.8429759	0	0											
O1404	13.300532	29.754322	0	0											
O1405	3.4962099	10.104924	0	0											
O1406	4.619689	9.07045	0	0											
O1407	4.663904	9.088804	0	0											
O1408	0.118710905	3.852085	0	0											
O1409	0.017425194	4.2139964	0	0											
O1410	4.5277033	8.876743	0	0											
O1411	11.865715	26.845371	0	0											
O1412	3.3878014	9.088051	0	0											
O1413	-0.93914527	4.768591	0	0											
O1414	-33.223286	0.52742916	0	0											
O1415	4.086077	9.743983	0	0											
O1416	-29.551706	20.378445	0	0											
O1417	-30.52005	8.1547365	0	0											
O1418	6.882055	4.642701	0	0											
O1419	-32.2419	-0.052017286	0	0											
O1420	4.054834	8.195194	0	0											
O1421	-33.505825	2.5965478	0	0											
O1422	-29.973372	-1.658947	0	0											
O1423	-34.06513	0.5886381	0	0											
O1424	-34.7295	6.9536285	0	0											
O1425	-31.931738	7.192654	0	0											
O1426	-34.354847	8.573015	0	0											
O1427	-32.68317	7.0639105	0	0											
O1428	-32.862286	1.3509831	0	0											
O1429	-34.83347	0.5196134	0	0											
O1430	-30.60847	11.878235	0	0											
O1431	-31.743017	7.0220346	0	0											
O1432	3.3465579	9.118532	0	0											
O1433	-34.523792	7.172985	0	0											
O1434	12.211345	2.4522536	0	0											
O1435	-31.838837	7.260374	0	0											
O1436	-4.9120564	1.6225101	0	0											
O1437	-33.16825	2.6643958	0	0											
O1438	2.766719	9.71059	0	0											
O1439	2.8647084	9.761238	0	0											
O1440	8.374975	2.8544326	0	0											
O1441	-32.197273	-0.21731207	0	0											
O1442	-34.231773	0.7584248	0	0											
O1443	-33.638454	7.010296	0	0											
O1444	-2.8920953	-27.090073	0	0											
O1445	-33.51566	1.3121763	0	0											
O1446	5.3918777	10.092264	0	0											
O1447	-31.15643	0.72908306	0	0											
O1448	-34.73341	6.841801	0	0											
O1449	4.358946	8.298118	0	0											
O1450	-33.29998	6.2620354	0	0											
O1451	-33.26919	5.9895344	0	0											
O1452	10.459774	1.5869086	0	0											
O1453	4.69395	9.04287	0	0											
O1454	9.658749	3.4274213	0	0											
O1455	-31.707783	4.792185	0	0											
O1456	-33.30768	5.780631	0	0											
O1457	8.710777	4.954263	0	0											
O1458	8.447866	2.8680868	0	0											
O1459	2.3630946	10.295563	0	0											
O1460	10.385998	19.561728	0	0											
O1461	7.3315787	4.1867166	0	0											
O1462	14.163995	23.611416	0	0											
O1463	11.851671	26.893154	0	0											
O1464	4.265473	9.978036	0	0											
O1465	-30.551996	-0.19919823	0	0											
O1466	-0.12006194	4.3986716	0	0											
O1467	-0.07868705	3.1457505	0	0											
O1468	-4.1842837	2.925779	0	0											
O1469	-30.011843	-1.524667	0	0											
O1470	-32.05954	5.8817906	0	0											
O1471	5.9895673	24.01636	0	0											
O1472	-26.382576	2.2484765	0	0											
O1473	-28.78361	1.9529749	0	0											
O1474	-32.12232	7.736482	0	0											
O1475	-34.43049	7.233908	0	0											
O1476	-30.188486	2.9040782	0	0											
O1477	-32.094704	8.024997	0	0											
O1478	-31.855057	7.8969674	0	0											
O1479	-33.04031	0.2752986	0	0											
O1480	9.21347	2.4077754	0	0											
O1481	-34.546543	0.2933714	0	0											
O1482	-3.4655766	-9.726237	0	0											
O1483	21.931519	-16.328156	0	0											
O1484	36.992344	-15.451518	0	0											
O1485	-4.775621	60.969498	0	0											
O1486	3.590535	-9.355134	0	0											
O1487	-40.4229	-9.685834	0	0											
O1488	-0.38114864	58.71616	0	0											
O1489	33.433876	-19.48871	0	0											
O1490	20.55338	-15.334805	0	0											
O1491	21.88854	-16.0153	0	0											
O1492	43.775257	15.022633	0	0											
O1493	16.39802	19.745049	0	0											
O1494	-0.17396644	57.807564	0	0											
O1495	33.201546	-22.319973	0	0											
O1496	29.266968	-18.877525	0	0											
O1497	-45.67937	-3.990906	0	0											
O1498	-30.956856	22.621529	0	0											
O1499	38.66352	-19.946342	0	0											
O1500	38.832497	29.3775	0	0											
O1501	32.240036	-7.3784766	0	0											
O1502	2.007896	-33.498657	0	0											
O1503	-49.601364	-5.9165306	0	0											
O1504	-31.914394	-10.543326	0	0											
O1505	1.5337238	-37.832176	0	0											
O1506	-47.22584	-1.845438	0	0											
O1507	13.49435	-35.2252	0	0											
O1508	37.206314	-24.426788	0	0											
O1509	-38.038067	-6.5705585	0	0											
O1510	18.372911	26.083288	0	0											
O1511	-39.796986	-11.149157	0	0											
O1512	-40.675922	-6.9968925	0	0											
O1513	19.17627	-27.010801	0	0											
O1514	28.164608	-19.72103	0	0											
O1515	49.8304	21.46332	0	0											
O1516	39.805233	25.440258	0	0											
O1517	-13.835257	39.407978	0	0											
O1518	47.384373	21.47605	0	0											
O1519	21.440714	-17.497799	0	0											
O1520	1.2073835	-13.711667	0	0											
O1521	47.456455	24.237875	0	0											
O1522	24.821589	11.971965	0	0											
O1523	32.86416	-5.6203895	0	0											
O1524	27.635042	-22.403578	0	0											
O1525	-36.98486	-13.024859	0	0											
O1526	-2.3699553	-36.85165	0	0											
O1527	21.857513	4.0504475	0	0											
O1528	11.930715	21.358984	0	0											
O1529	29.218649	16.778286	0	0											
O1530	-46.574654	10.25373	0	0											
O1531	2.7146575	-4.6372094	0	0											
O1532	19.800406	-28.081902	0	0											
O1533	-48.598076	2.707749	0	0											
O1534	20.440968	-17.96166	0	0											
O1535	30.058466	18.369255	0	0											
O1536	0.88414377	-35.741154	0	0											
O1537	33.86612	-19.243845	0	0											
O1538	19.569012	-22.552134	0	0											
O1539	9.208969	8.334051	0	0											
O1540	8.898605	-7.8448787	0	0											
O1541	-14.574713	49.346256	0	0											
O1542	46.53737	11.545088	0	0											
O1543	-11.239467	51.01329	0	0											
O1544	21.678036	10.251642	0	0											
O1545	27.931944	15.598254	0	0											
O1546	3.449941	-5.632445	0	0											
O1547	30.440289	33.897568	0	0											
O1548	-8.196536	56.831394	0	0											
O1549	-6.668036	-12.468301	0	0											
O1550	4.7119913	-19.892973	0	0											
O1551	-3.1491883	-31.416971	0	0											
O1552	39.458656	13.138081	0	0											
O1553	38.373287	29.57492	0	0											
O1554	-2.7591202	-12.403275	0	0											
O1555	-51.02737	6.195869	0	0											
O1556	7.689774	30.927643	0	0											
O1557	12.084735	17.695398	0	0											
O1558	-13.237808	46.077934	0	0											
O1559	42.59906	17.526894	0	0											
O1560	-0.7452188	45.248802	0	0											
O1561	-12.064099	54.279476	0	0											
O1562	-6.263822	52.654495	0	0											
O1563	-41.188496	-6.4491844	0	0											
O1564	43.33346	17.706633	0	0											
O1565	-7.8318024	19.999207	0	0											
O1566	-10.051903	19.465425	0	0											
O1567	33.70455	24.651283	0	0											
O1568	42.806114	15.933667	0	0											
O1569	39.34497	13.073143	0	0											
O1570	-4.4560223	-31.445929	0	0											
O1571	7.1891665	30.58014	0	0											
O1572	-42.40141	-10.112076	0	0											
O1573	43.635468	14.735042	0	0											
O1574	53.15334	24.869272	0	0											
O1575	-38.875034	-11.022232	0	0											
O1576	1.7416856	-13.961091	0	0											
O1577	11.784142	23.348633	0	0											
O1578	27.648552	-13.881546	0	0											
O1579	47.327477	21.51348	0	0											
O1580	1.8726472	-13.485633	0	0											
O1581	2.4148538	-4.763974	0	0											
O1582	-1.3783876	44.44356	0	0											
O1583	-6.896078	-12.125388	0	0											
O1584	34.05927	-16.666397	0	0											
O1585	-8.69382	16.636572	0	0											
O1586	-9.431135	59.615005	0	0											
O1587	15.536856	-15.253003	0	0											
O1588	-8.880219	53.938084	0	0											
O1589	6.648794	-26.429688	0	0											
O1590	30.638264	17.56874	0	0											
O1591	38.51775	14.249284	0	0											
O1592	-17.510021	-12.781304	0	0											
O1593	15.334108	-33.827625	0	0											
O1594	-3.2317896	51.39707	0	0											
O1595	16.234917	19.469969	0	0											
O1596	7.9336095	31.173756	0	0											
O1597	-5.1307144	-12.453607	0	0											
O1598	-40.45968	-9.887649	0	0											
O1599	-49.883213	-5.7058773	0	0											
O1600	40.481087	19.345894	0	0											
O1601	52.75313	21.439598	0	0											
O1602	-14.491117	42.4526	0	0											
O1603	37.98319	18.15924	0	0											
O1604	15.694891	26.497158	0	0											
O1605	31.476305	25.30642	0	0											
O1606	20.692415	18.486633	0	0											
O1607	9.023671	-12.279252	0	0											
O1608	-5.149968	54.99974	0	0											
O1609	20.289701	-27.71724	0	0											
O1610	-13.343188	50.82151	0	0											
O1611	33.736736	-13.713204	0	0											
O1612	-11.088069	57.974655	0	0											
O1613	13.8587	28.102997	0	0											
O1614	35.242794	-18.196346	0	0											
O1615	-0.35585195	-38.97658	0	0											
O1616	26.4091	-11.3882885	0	0											
O1617	-15.741335	39.546677	0	0											
O1618	-14.622158	46.554974	0	0											
O1619	-1.5655214	56.784096	0	0											
O1620	15.019132	18.401602	0	0											
O1621	38.916195	-17.41032	0	0											
O1622	10.160336	19.399431	0	0											
O1623	20.064598	-18.278805	0	0											
O1624	36.390594	-20.032154	0	0											
O1625	-8.880982	-15.116545	0	0											
O1626	-6.7167783	-11.345092	0	0											
O1627	-42.453712	5.3359756	0	0											
O1628	-15.211125	37.298733	0	0											
O1629	-41.53408	2.9237204	0	0											
O1630	2.8292842	-4.5094347	0	0											
O1631	21.558033	-15.570193	0	0											
O1632	45.181694	24.636797	0	0											
O1633	-40.120296	-11.727272	0	0											
O1634	-12.826048	55.25411	0	0											
O1635	50.176407	10.94165	0	0											
O1636	0.058113363	-7.8524103	0	0											
O1637	25.511549	-10.3816	0	0											
O1638	-32.506947	-10.135253	0	0											
O1639	2.893141	-26.726482	0	0											
O1640	26.282734	-10.263803	0	0											
O1641	17.606798	19.79908	0	0											
O1642	28.627054	16.35492	0	0											
O1643	9.561015	-9.741525	0	0											
O1644	49.01581	23.765228	0	0											
O1645	14.469972	18.53691	0	0											
O1646	49.249767	12.518744	0	0											
O1647	16.792315	19.222122	0	0											
O1648	-17.694244	16.707188	0	0											
O1649	49.11222	20.233366	0	0											
O1650	11.050456	38.88578	0	0											
O1651	20.521442	-17.897444	0	0											
O1652	-28.091436	19.873318	0	0											
O1653	13.9784565	-28.06052	0	0											
O1654	-13.474885	37.582287	0	0											
O1655	46.02402	24.069319	0	0											
O1656	-8.431051	43.62114	0	0											
O1657	49.05599	23.74917	0	0											
O1658	-5.296176	58.80449	0	0											
O1659	10.673997	-6.6289644	0	0											
O1660	47.86447	10.187359	0	0											
O1661	3.6428943	-34.84124	0	0											
O1662	3.704161	-32.323666	0	0											
O1663	22.8266	-16.63828	0	0											
O1664	-41.71269	-10.32364	0	0											
O1665	3.8795004	-33.620502	0	0											
O1666	12.211596	23.81617	0	0											
O1667	-37.424564	-8.334009	0	0											
O1668	2.7322862	-29.14568	0	0											
O1669	-5.6994815	44.26422	0	0											
O1670	-16.771963	17.48371	0	0											
O1671	47.534447	21.011679	0	0											
O1672	28.62987	-16.943274	0	0											
O1673	49.013466	23.657715	0	0											
O1674	8.339891	28.426992	0	0											
O1675	-0.34344244	-3.9352324	0	0											
O1676	37.595207	-16.20759	0	0											
O1677	-57.83605	-0.5252421	0	0											
O1678	52.564156	23.073586	0	0											
O1679	-25.47235	-14.033441	0	0											
O1680	-26.399916	19.389008	0	0											
O1681	-3.6104267	-24.326708	0	0											
O1682	35.532703	-22.759348	0	0											
O1683	-16.17193	46.616325	0	0											
O1684	-0.59865886	-37.71468	0	0											
O1685	23.00626	4.252004	0	0											
O1686	54.173405	19.759989	0	0											
O1687	15.119028	24.381367	0	0											
O1688	29.451284	-16.031952	0	0											
O1689	4.830299	-38.114388	0	0											
O1690	-34.66533	-4.2638297	0	0											
O1691	-19.458364	47.522797	0	0											
O1692	12.441804	-5.7878857	0	0											
O1693	25.19835	-14.326467	0	0											
O1694	34.61826	-24.649466	0	0											
O1695	-46.321644	8.554704	0	0											
O1696	44.674877	22.297707	0	0											
O1697	4.482838	-35.39659	0	0											
O1698	27.679531	-22.118477	0	0											
O1699	-46.17965	8.576718	0	0											
O1700	1.6777055	-30.139683	0	0											
O1701	34.18499	31.203983	0	0											
O1702	-12.325597	36.158333	0	0											
O1703	5.850186	-9.137433	0	0											
O1704	-17.207226	46.08706	0	0											
O1705	9.002253	-7.7988505	0	0											
O1706	-30.50897	25.490381	0	0											
O1707	-45.57556	5.006631	0	0											
O1708	-45.885265	6.306649	0	0											
O1709	-9.809093	15.531403	0	0											
O1710	11.131667	-5.2690735	0	0											
O1711	37.349148	-15.02885	0	0											
O1712	36.093224	-23.637457	0	0											
O1713	-7.5361786	50.884933	0	0											
O1714	30.682062	-21.980541	0	0											
O1715	29.402344	-16.672527	0	0											
O1716	-40.200134	-9.978438	0	0											
O1717	11.118333	-35.756287	0	0											
